,Date,Game Category,Result,Total Moves,Opponent,My_Rating,Opponent_Rating,My_Accuracy,Opponent_Accuracy
1925,2021-02-19,10 min,Loss,54,Neomaior,1217,1262,73.6,79.0
1926,2021-02-19,10 min,Win,60,Chefgrunzer,1224,1195,,
1927,2021-02-19,10 min,Win,47,geoghagandut,1216,1198,79.1,72.3
1928,2021-02-19,10 min,Win,32,Jazz_Warrior,1208,1211,,
1929,2021-02-19,10 min,Loss,65,Dsalari56,1200,1208,60.0,62.5
1930,2021-02-19,10 min,Win,19,Akahitauh,1208,1206,71.0,54.3
1931,2021-02-19,10 min,Loss,44,Mind_Fighter,1199,1234,76.4,80.4
1932,2021-02-19,10 min,Loss,26,tetapunto,1207,1235,83.8,95.9
1933,2021-02-18,10 min,Win,40,pfc15,1215,1211,,
1934,2021-02-18,5 min,Win,36,francisOMG,811,777,71.9,63.7
1935,2021-02-18,5 min,Loss,39,Mohammadkarimi95,799,851,83.0,89.6
1936,2021-02-18,10 min,Win,37,rahul_chess_1,1207,1238,80.6,73.7
1937,2021-02-18,10 min,Loss,21,Elmurod6770,1198,1213,56.4,76.9
1938,2021-02-18,10 min,Win,35,morkTHEStork,1206,1149,68.8,64.6
1939,2021-02-17,10 min,Loss,83,DhruvGeraa,1199,1227,76.2,78.6
1940,2021-02-17,10 min,Win,15,cosmetico5,1207,1222,83.0,86.3
1941,2021-02-17,10 min,Win,29,ibanuko,1198,1229,86.6,76.4
1942,2021-02-17,10 min,Draw,49,MasterPrasath,1189,1209,62.6,64.6
1943,2021-02-17,10 min,Win,46,SuperDatu,1189,1184,68.4,68.8
1944,2021-02-17,10 min,Win,65,jeansharpe,1181,1187,78.8,72.3
1945,2021-02-17,10 min,Win,25,BogYNWA,1172,1141,66.1,67.8
1946,2021-02-17,10 min,Win,55,Farid_Yahyazade,1164,1132,80.9,73.9
1947,2021-02-16,10 min,Win,63,And_rew1,1156,1113,88.1,78.7
1948,2021-02-16,10 min,Draw,49,djambusaria,1149,1164,85.5,86.5
1949,2021-02-16,10 min,Draw,75,Breganzona,1149,1155,72.9,67.3
1950,2021-02-16,10 min,Loss,5,johnpap77,1149,1136,,
1951,2021-02-16,10 min,Loss,41,TheMexicanFred,1158,1170,64.2,60.7
1952,2021-02-16,10 min,Win,30,asok_das,1166,1147,,
1953,2021-02-15,10 min,Loss,21,daface78,1158,1195,88.2,78.9
1954,2021-02-15,10 min,Loss,16,totalrebuild,1165,1203,47.6,69.6
1955,2021-02-15,10 min,Win,32,CORONAONICE,1172,1140,90.0,77.3
1956,2021-02-15,10 min,Win,35,datasklighterguy,1164,1103,77.3,61.4
1957,2021-02-15,10 min,Draw,81,DeusVult1er,1157,1129,78.0,81.9
1958,2021-02-14,10 min,Win,32,Chandramouli84,1158,1144,68.7,53.2
1959,2021-02-14,10 min,Draw,30,riolande,1150,1153,55.1,88.4
1960,2021-02-13,10 min,Win,37,Canedebeauce1,1150,1153,94.5,80.3
1961,2021-02-13,10 min,Win,37,soy11111,1141,1158,86.7,71.1
1962,2021-02-13,10 min,Win,44,WeWillWeWillRockYou10,1132,1087,77.2,69.1
1963,2021-02-13,10 min,Win,15,helloitsme214,1125,1088,81.3,50.0
1964,2021-02-13,10 min,Win,24,Pasin_cz,1117,1130,48.5,53.6
1965,2021-02-13,10 min,Win,43,Peguero69,1108,1063,89.4,79.9
1966,2021-02-13,10 min,Win,29,14Sagar,1101,1049,63.8,50.6
1967,2021-02-13,10 min,Draw,63,Zerg72,1094,1141,70.7,71.7
1968,2021-02-13,10 min,Win,30,Shruper,1093,1091,85.3,72.3
1969,2021-02-13,10 min,Loss,74,tm2997,1085,1075,71.1,75.7
1970,2021-02-12,10 min,Win,43,TheGreatWaveKanagawa,1094,1024,78.7,67.4
1971,2021-02-12,10 min,Win,29,huri3L,1087,1094,,
1972,2021-02-12,10 min,Draw,86,Craftsmantr,1078,1105,64.9,74.0
1973,2021-02-12,10 min,Loss,27,nstro26,1077,1129,65.8,78.7
1974,2021-02-12,5|5,Win,9,01dl,811,711,48.5,51.5
1975,2021-02-12,5|5,Win,32,nnminh9827,801,832,81.1,93.7
1976,2021-02-12,10 min,Loss,32,senornutella23,1084,1114,70.4,73.5
1977,2021-02-12,10 min,Loss,39,Janu1508,1092,1140,73.0,80.3
1978,2021-02-11,10 min,Loss,81,JonielBD,1099,1083,78.2,85.8
1979,2021-02-11,10 min,Win,56,usmantoyib,1108,1071,71.1,74.9
1980,2021-02-10,10 min,Loss,34,Joejess50,1100,1145,52.8,50.8
1981,2021-02-09,10 min,Win,28,nexquick,1107,1136,57.9,69.7
1982,2021-02-08,10 min,Win,42,piotrhuras,1098,1088,66.2,43.4
1983,2021-02-08,10 min,Loss,28,PrabhuKasisekar,1090,1069,59.5,69.0
1984,2021-02-08,10 min,Win,28,bimoprayogo,1099,1100,69.9,54.6
1985,2021-02-08,10 min,Loss,59,Micio90,1091,1120,69.9,78.0
1986,2021-02-08,10 min,Loss,18,Edoo41,1099,1148,66.4,72.4
1987,2021-02-08,10 min,Loss,36,gabber22,1106,1110,75.7,80.9
1988,2021-02-07,10 min,Loss,41,AAAxxxaa,1114,1160,68.1,77.4
1989,2021-02-07,10 min,Win,16,LBM15,1121,1115,78.7,68.7
1990,2021-02-07,10 min,Win,18,iNooblicious,1113,1050,,
1991,2021-02-07,10 min,Win,29,AREDERQ,1106,1119,82.6,75.1
1992,2021-02-07,10 min,Win,25,jose1234as,1097,1034,85.7,72.5
1993,2021-02-07,10 min,Win,19,auq1234,1090,1063,95.0,75.1
1994,2021-02-06,10 min,Win,34,PhoenixCalin,1082,1083,73.2,63.5
1995,2021-02-06,10 min,Win,30,navvan007,1074,1015,61.4,61.3
1996,2021-02-06,10 min,Loss,11,jatinanand61,1067,1105,62.4,82.6
1997,2021-02-06,10 min,Loss,32,GaJlBaTopekc,1074,1048,65.3,75.7
1998,2021-02-05,10 min,Loss,28,Lexanlam,1083,1144,76.5,83.4
1999,2021-02-05,10 min,Loss,14,Bloubop,1090,1067,58.6,60.9
2000,2021-02-05,10 min,Win,59,Juismac,1099,1077,77.6,72.4
2001,2021-02-05,10 min,Win,6,Juismac,1091,1085,87.0,36.1
2002,2021-02-05,10 min,Win,14,RepulsiveMilk,1083,1090,82.0,42.9
2003,2021-02-04,10 min,Win,48,Acropiba,1074,1028,85.9,51.5
2004,2021-02-04,10 min,Win,27,agustink,1067,1071,,
2005,2021-02-04,10 min,Loss,23,aidanbae,1059,1044,,
2006,2021-02-04,10 min,Loss,30,Udovogt,1068,1064,47.2,63.3
2007,2021-02-04,10 min,Win,35,Aizen_76,1076,1051,78.7,73.5
2008,2021-02-03,10 min,Loss,44,lukano90,1068,1040,52.1,65.1
2009,2021-02-03,10 min,Loss,25,vinnyp1,1077,1063,,
2010,2021-02-03,10 min,Win,49,henry0909,1086,1033,63.6,63.5
2011,2021-02-03,10 min,Win,13,andressilvestri5,1079,1074,,
2012,2021-02-03,10 min,Loss,22,goat255,1071,1100,69.4,90.5
2013,2021-02-03,10 min,Loss,50,kevinw2614,1079,1120,,
2014,2021-02-03,10 min,Win,9,themysticalllama,1086,1100,82.7,56.9
2015,2021-02-03,10 min,Draw,50,PavaGrava,1077,1062,68.4,72.5
2016,2021-02-03,10 min,Win,43,BARON554,1077,1056,85.9,77.2
2017,2021-02-03,10 min,Loss,14,MartinAljovin,1069,1087,,
2018,2021-02-03,10 min,Loss,15,KhalidHarith,1077,1079,68.7,91.9
2019,2021-02-03,10 min,Win,68,Riki283521,1085,1048,80.9,73.4
2020,2021-02-02,10 min,Win,68,homdesbois,1078,1076,79.5,73.4
2021,2021-02-02,10 min,Loss,28,nahijeetpaaogemujhse,1070,1132,72.2,86.1
2022,2021-02-02,10 min,Loss,27,Crabe19,1077,1103,63.0,64.7
2023,2021-02-02,10 min,Draw,94,JS1108,1085,1063,,
2024,2021-02-02,10 min,Win,23,ajitkarekar,1086,1049,63.9,59.8
2025,2021-02-02,10 min,Loss,43,GALLI-FR,1078,1120,61.1,69.0
2026,2021-02-02,10 min,Loss,45,Placeprom,1085,1062,70.3,50.1
2027,2021-02-01,10 min,Win,29,JimFranco,1094,1102,89.4,72.8
2028,2021-02-01,10 min,Loss,23,ariel232,1085,1143,61.6,67.2
2029,2021-01-31,10 min,Loss,17,Rope67,1092,1082,58.7,82.7
2030,2021-01-30,10 min,Loss,8,oruborus,1101,1088,70.2,56.8
2031,2021-01-29,10 min,Loss,41,HSdrunk,1110,1115,79.3,91.5
2032,2021-01-28,10 min,Loss,61,Ismet927,1118,1148,75.7,94.6
2033,2021-01-28,10 min,Loss,36,DiMosh,1126,1129,53.4,57.2
2034,2021-01-27,10 min,Win,56,Atif_Mumtaz,1134,1121,83.9,78.1
2035,2021-01-27,10 min,Draw,64,BercusCarlsen,1126,1102,77.1,76.0
2036,2021-01-27,10 min,Draw,57,omidtnz,1127,1110,85.5,80.7
2037,2021-01-27,10 min,Loss,36,Manitasevic,1127,1164,56.3,65.6
2038,2021-01-27,10 min,Win,21,Kilsayd,1134,1098,85.4,65.8
2039,2021-01-26,10 min,Win,14,1selenophile,1126,1147,57.8,34.9
2040,2021-01-26,10 min,Loss,14,albviolet21,1117,1112,64.1,86.1
2041,2021-01-26,10 min,Loss,31,Crawelby42,1125,1170,65.1,77.1
2042,2021-01-25,10 min,Loss,17,scorpiodav,1132,1136,74.4,89.5
2043,2021-01-25,10 min,Loss,44,jescobaro,1140,1170,61.8,68.0
2044,2021-01-25,10 min,Win,29,h2omelonballer,1148,1162,71.6,70.1
2045,2021-01-25,10 min,Win,45,JensPaul,1139,1154,61.2,50.1
2046,2021-01-25,10 min,Win,24,SumTingOriginal,1130,1081,39.3,26.5
2047,2021-01-25,10 min,Loss,33,KeithSimps,1123,1169,48.5,57.9
2048,2021-01-25,10 min,Win,28,Pratush250,1130,1146,86.9,79.1
2049,2021-01-25,10 min,Draw,32,Imyphelps,1121,1097,58.2,59.9
2050,2021-01-24,10 min,Loss,30,mhmkopru,1122,1158,55.0,53.3
2051,2021-01-24,10 min,Win,23,1Half,1130,1124,53.3,39.1
2052,2021-01-24,10 min,Loss,26,cringemax,1122,1154,70.6,95.8
2053,2021-01-24,10 min,Loss,69,adezanan1,1130,1143,77.9,83.2
2054,2021-01-24,10 min,Win,63,sk270787,1138,1096,80.2,72.7
2055,2021-01-23,10 min,Win,58,var1980,1131,1146,89.0,83.9
2056,2021-01-23,10 min,Win,54,edu585,1122,1073,,
2057,2021-01-23,10 min,Win,23,Opus_Deon,1115,1145,,
2058,2021-01-23,10 min,Draw,34,jescobaro,1106,1123,,
2059,2021-01-23,10 min,Win,37,Freuddd99,1106,1111,66.1,57.9
2060,2021-01-23,10 min,Win,19,jerry268,1098,1050,75.7,65.0
2061,2021-01-23,10 min,Win,52,Jeet_Ajani724,1091,1116,70.2,62.0
2062,2021-01-22,10 min,Loss,37,7Patronus7,1082,1059,,
2063,2021-01-22,10 min,Loss,34,Jovano96,1091,1084,,
2064,2021-01-22,10 min,Win,55,konyyyy,1100,1087,74.9,75.3
